总价,单价,地区,名称,房屋户型,所在楼层,建筑面积,户型结构,套内面积,建筑类型,房屋朝向,建筑结构,装修情况,梯户比例,配备电梯,楼层高度,挂牌时间,交易权属,上次交易,房屋用途,房屋年限,产权所属,抵押信息,房本备件,房管局核验码
138.0,13229,硚口 汉正街 一环内,汉正花园,2室2厅1厨1卫,中楼层 (共25层),104.32㎡,平层,90㎡,塔楼,南,钢混结构,其他,三梯十户,有,暂无数据,2023-01-04,商品房,2002-01-14,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20200802Q59Ot
117.0,13325,硚口 古田 一至二环,百姓之春,2室2厅1厨1卫,高楼层 (共11层),87.81㎡,平层,75.28㎡,板楼,南 北,钢混结构,精装,一梯四户,有,暂无数据,2020-07-23,商品房,2009-09-18,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230815f3X40
159.0,25526,硚口 古田 ,东源小区,3室2厅1厨1卫,中楼层 (共14层),62.29㎡,平层,暂无数据,塔楼,南,钢混结构,其他,两梯六户,有,暂无数据,2023-10-25,商品房,2018-10-27,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20231022h8fdG
104.0,19605,硚口 宝丰崇仁 二至三环,时代天骄,1室1厅1厨1卫,低楼层 (共22层),53.05㎡,平层,暂无数据,板楼,东南,钢混结构,精装,四梯二十八户,有,暂无数据,2020-08-19,商品房,2011-09-27,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20201120ND2ln
120.0,13094,硚口 古田 二至三环,建荣嘉园,2室2厅1厨1卫,高楼层 (共28层),91.65㎡,平层,暂无数据,板楼,南,框架结构,精装,两梯四户,有,暂无数据,2023-10-19,拆迁还建房,2021-10-06,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20231026O2KMW
110.0,18294,硚口 集贤 ,崇仁小路2号,2室1厅1厨1卫,中楼层 (共7层),60.13㎡,平层,暂无数据,板楼,南 北,混合结构,精装,暂无数据,暂无数据,暂无数据,2023-08-27,房改房,2018-02-07,普通住宅,满五年,共有,"
                                有抵押 60万元 金融公司垫资
                              ",已上传房本照片,20230409MwHD0
165.0,19536,硚口 古田 ,千禧城3号院,2室2厅1厨1卫,高楼层 (共46层),84.46㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2023-06-11,商品房,2020-06-19,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20230611xU99G
165.0,17367,硚口 古田 二至三环,紫薇花园,3室2厅1厨1卫,低楼层 (共18层),95.01㎡,平层,暂无数据,板塔结合,南,钢混结构,其他,两梯七户,有,暂无数据,2023-09-01,商品房,2008-12-05,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230901OT4qh
138.0,15881,硚口 古田 二至三环,香港映象,2室2厅1厨1卫,中楼层 (共11层),86.9㎡,平层,80㎡,板楼,南,钢混结构,其他,一梯三户,有,暂无数据,2023-10-26,商品房,2015-05-04,普通住宅,满五年,非共有,"
                                有抵押 业主自还
                              ",已上传房本照片,2023102611BFc
140.0,14662,硚口 古田 ,广电江湾新城北区,2室2厅1厨1卫,高楼层 (共18层),95.49㎡,平层,暂无数据,板楼,南,钢混结构,其他,两梯四户,有,暂无数据,2022-12-01,商品房,2021-02-08,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220110C7hPN
155.0,29757,硚口 宝丰崇仁 一至二环,葛洲坝城市花园,1室1厅1厨1卫,高楼层 (共33层),52.09㎡,平层,暂无数据,板楼,南,钢混结构,精装,两梯六户,有,暂无数据,2023-09-03,商品房,2017-09-03,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230905icTYB
103.0,15454,硚口 汉正街 ,广货巷小区,2室1厅1厨1卫,低楼层 (共9层),66.65㎡,平层,暂无数据,暂无数据,南 北,未知结构,毛坯,暂无数据,无,暂无数据,2022-06-11,商品房,2012-05-04,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20220612Qb0Yh
138.0,18996,硚口 集贤 一至二环,宝康苑,2室1厅1厨1卫,高楼层 (共18层),72.65㎡,平层,暂无数据,塔楼,东,钢混结构,其他,两梯十二户,有,暂无数据,2023-03-05,商品房,2007-06-26,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230313ja85d
118.0,17060,硚口 古田 二至三环,华鼎丽都国际,2室1厅1厨1卫,高楼层 (共27层),69.17㎡,平层,暂无数据,板塔结合,东南,钢混结构,其他,两梯六户,有,暂无数据,2023-06-11,商品房,2020-09-21,普通住宅,满两年,非共有,"
                                有抵押 50万元 建设银行
                              ",已上传房本照片,20230611lXh9m
135.0,17460,硚口 古田 二至三环,美好名流汇,2室1厅1厨1卫,高楼层 (共33层),77.32㎡,平层,暂无数据,板楼,东南,钢混结构,其他,两梯六户,有,暂无数据,2023-05-30,商品房,2018-12-10,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20220327TBS6f
116.0,13688,硚口 集贤 一至二环,幸乐社区,2室1厅1厨1卫,中楼层 (共6层),84.75㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,暂无数据,无,暂无数据,2023-03-22,商品房,2017-03-23,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230330aCIqt
145.0,17260,硚口 古田 二至三环,东方花城,2室2厅1厨1卫,中楼层 (共6层),84.01㎡,平层,暂无数据,板楼,南 北,钢混结构,简装,暂无数据,无,暂无数据,2022-03-16,商品房,2016-12-02,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,202001031M6hp
128.0,13115,硚口 长丰常码头 ,翡翠城2期,3室2厅1厨1卫,低楼层 (共47层),97.6㎡,平层,暂无数据,板楼,南,钢混结构,毛坯,四梯四户,有,暂无数据,2022-10-13,商品房,2020-11-26,普通住宅,满两年,非共有,"
                                有抵押 30万元 业主自还
                              ",已上传房本照片,20221013PuLoe
108.0,15158,硚口 集贤 一至二环,宝康苑,2室1厅1厨1卫,中楼层 (共18层),71.25㎡,平层,暂无数据,塔楼,西,钢混结构,其他,两梯十二户,有,暂无数据,2023-03-27,商品房,2007-12-27,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20230328jHJLF
130.0,15620,硚口 古田 ,东源小区,2室2厅1厨1卫,高楼层 (共15层),83.23㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-09-02,经济适用房,2020-09-17,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230903LLgpo
168.0,15771,硚口 古田 二至三环,紫薇花园,2室2厅1厨1卫,中楼层 (共6层),106.53㎡,平层,暂无数据,板楼,东,钢混结构,其他,暂无数据,无,暂无数据,2022-04-04,商品房,2019-11-21,普通住宅,满两年,共有,"
                                无抵押
                              ",已上传房本照片,20220410Yynnc
110.0,11999,硚口 古田 二至三环,融侨锦城,2室2厅1厨1卫,高楼层 (共17层),91.68㎡,平层,75.15㎡,塔楼,南,钢混结构,简装,两梯四户,有,暂无数据,2022-02-08,商品房,2016-11-04,普通住宅,满五年,非共有,"
                                有抵押 20万元 业主自还
                              ",已上传房本照片,2021012611MLy
110.0,11999,硚口 古田 二至三环,融侨锦城,2室2厅1厨1卫,高楼层 (共17层),91.68㎡,平层,75.15㎡,塔楼,南,钢混结构,简装,两梯四户,有,暂无数据,2022-02-08,商品房,2016-11-04,普通住宅,满五年,非共有,"
                                有抵押 20万元 业主自还
                              ",已上传房本照片,2021012611MLy
145.0,11285,硚口 汉正街 ,大新社区,3室2厅1厨1卫,中楼层 (共12层),128.5㎡,平层,暂无数据,塔楼,西北,混合结构,毛坯,两梯十二户,有,暂无数据,2023-03-29,商品房,2006-12-18,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20220628R9Ufx
116.0,24577,硚口 集贤 一至二环,人信武胜里,1室1厅1厨1卫,中楼层 (共33层),47.2㎡,平层,35.95㎡,塔楼,东,钢混结构,精装,三梯九户,有,暂无数据,2023-08-24,商品房,2021-07-08,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230824aXkL0
130.0,15620,硚口 古田 ,东源小区,2室2厅1厨1卫,高楼层 (共15层),83.23㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,两梯四户,有,暂无数据,2023-09-02,经济适用房,2020-09-17,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230903LLgpo
105.0,14570,硚口 集贤 一至二环,汉华花园,2室2厅1厨1卫,高楼层 (共19层),72.07㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,两梯二十七户,有,暂无数据,2021-03-07,商品房,2016-09-19,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,202103072vRjm
118.0,11429,硚口 古田 ,雅丰园,2室2厅1厨1卫,中楼层 (共6层),103.25㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,暂无数据,无,暂无数据,2023-09-11,商品房,2007-01-22,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230909PkwQx
145.0,11285,硚口 汉正街 ,大新社区,3室2厅1厨1卫,中楼层 (共12层),128.5㎡,平层,暂无数据,塔楼,西北,混合结构,毛坯,两梯十二户,有,暂无数据,2023-03-29,商品房,2006-12-18,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20220628R9Ufx
102.0,10785,硚口 长丰常码头 二至三环,天顺园九村,2室1厅1厨1卫,低楼层 (共11层),94.58㎡,平层,77.64㎡,板楼,南 北,钢混结构,其他,一梯两户,有,暂无数据,2023-05-07,经济适用房,2011-11-22,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200601ibdIT
116.0,24577,硚口 集贤 一至二环,人信武胜里,1室1厅1厨1卫,中楼层 (共33层),47.2㎡,平层,35.95㎡,塔楼,东,钢混结构,精装,三梯九户,有,暂无数据,2023-08-24,商品房,2021-07-08,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20230824aXkL0
118.0,11429,硚口 古田 ,雅丰园,2室2厅1厨1卫,中楼层 (共6层),103.25㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,暂无数据,无,暂无数据,2023-09-11,商品房,2007-01-22,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20230909PkwQx
105.0,17821,硚口 宗关 一至二环,时代新世界,1室1厅1厨1卫,低楼层 (共44层),58.92㎡,平层,暂无数据,板楼,南 北,钢混结构,其他,四梯九户,有,暂无数据,2022-02-23,商品房,2021-03-24,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,20220218o61ex
102.0,10785,硚口 长丰常码头 二至三环,天顺园九村,2室1厅1厨1卫,低楼层 (共11层),94.58㎡,平层,77.64㎡,板楼,南 北,钢混结构,其他,一梯两户,有,暂无数据,2023-05-07,经济适用房,2011-11-22,普通住宅,满五年,非共有,"
                                无抵押
                              ",已上传房本照片,20200601ibdIT
135.0,17460,硚口 古田 二至三环,美好名流汇,2室1厅1厨1卫,高楼层 (共33层),77.32㎡,平层,暂无数据,板楼,东南,钢混结构,其他,两梯六户,有,暂无数据,2023-05-30,商品房,2018-12-10,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,20220327TBS6f
105.0,14570,硚口 集贤 一至二环,汉华花园,2室2厅1厨1卫,高楼层 (共19层),72.07㎡,平层,暂无数据,板塔结合,南,钢混结构,简装,两梯二十七户,有,暂无数据,2021-03-07,商品房,2016-09-19,普通住宅,满五年,共有,"
                                无抵押
                              ",已上传房本照片,202103072vRjm
116.0,20210,硚口 宗关 一至二环,时代新世界,1室1厅1厨1卫,低楼层 (共31层),57.4㎡,平层,暂无数据,板楼,南,钢混结构,其他,三梯八户,有,暂无数据,2023-10-23,商品房,2020-05-07,普通住宅,满两年,非共有,"
                                无抵押
                              ",已上传房本照片,	20231102BB2kl
110.0,18294,硚口 集贤 ,崇仁小路2号,2室1厅1厨1卫,中楼层 (共7层),60.13㎡,平层,暂无数据,板楼,南 北,混合结构,精装,暂无数据,暂无数据,暂无数据,2023-08-27,房改房,2018-02-07,普通住宅,满五年,共有,"
                                有抵押 60万元 金融公司垫资
                              ",已上传房本照片,20230409MwHD0
